"dteday","season","yr","weekday","hr","rider_type","riders","price","cogs","revenue","profit","iso_weekday","season_calendar"
"2022-11-05",4,1,1,12,"casual",38,"4.99","1.56","189.62","130.34",6,"4"
"2022-11-05",4,1,1,13,"casual",39,"4.99","1.56","194.61","133.77",6,"4"
"2022-11-05",4,1,1,14,"casual",31,"4.99","1.56","154.69","106.33",6,"4"
"2022-11-05",4,1,1,15,"casual",24,"4.99","1.56","119.76","82.32",6,"4"
"2022-11-05",4,1,1,16,"casual",35,"4.99","1.56","174.65","120.05",6,"4"
"2022-11-05",4,1,1,17,"casual",34,"4.99","1.56","169.66","116.62",6,"4"
"2022-11-05",4,1,1,18,"casual",19,"4.99","1.56","94.81","65.17",6,"4"
"2022-11-05",4,1,1,19,"casual",11,"4.99","1.56","54.89","37.73",6,"4"
"2022-11-05",4,1,1,20,"casual",13,"4.99","1.56","64.87","44.59",6,"4"
"2022-11-05",4,1,1,21,"casual",8,"4.99","1.56","39.92","27.44",6,"4"
"2022-11-05",4,1,1,22,"casual",4,"4.99","1.56","19.96","13.72",6,"4"
"2022-11-05",4,1,1,23,"casual",0,"4.99","1.56","0.00","0.00",6,"4"
"2022-11-06",4,1,2,0,"casual",1,"4.99","1.56","4.99","3.43",7,"4"
"2022-11-06",4,1,2,1,"casual",0,"4.99","1.56","0.00","0.00",7,"4"
"2022-11-06",4,1,2,2,"casual",0,"4.99","1.56","0.00","0.00",7,"4"
"2022-11-06",4,1,2,3,"casual",0,"4.99","1.56","0.00","0.00",7,"4"
"2022-11-06",4,1,2,4,"casual",0,"4.99","1.56","0.00","0.00",7,"4"
"2022-11-06",4,1,2,5,"casual",1,"4.99","1.56","4.99","3.43",7,"4"
"2022-11-06",4,1,2,6,"casual",6,"4.99","1.56","29.94","20.58",7,"4"
"2022-11-06",4,1,2,7,"casual",9,"4.99","1.56","44.91","30.87",7,"4"
"2022-11-06",4,1,2,8,"casual",20,"4.99","1.56","99.80","68.60",7,"4"
"2022-11-06",4,1,2,9,"casual",25,"4.99","1.56","124.75","85.75",7,"4"
"2022-11-06",4,1,2,10,"casual",41,"4.99","1.56","204.59","140.63",7,"4"
"2022-11-06",4,1,2,11,"casual",39,"4.99","1.56","194.61","133.77",7,"4"
"2022-11-06",4,1,2,12,"casual",31,"4.99","1.56","154.69","106.33",7,"4"
"2022-11-06",4,1,2,13,"casual",46,"4.99","1.56","229.54","157.78",7,"4"
"2022-11-06",4,1,2,14,"casual",44,"4.99","1.56","219.56","150.92",7,"4"
"2022-11-06",4,1,2,15,"casual",45,"4.99","1.56","224.55","154.35",7,"4"
"2022-11-06",4,1,2,16,"casual",33,"4.99","1.56","164.67","113.19",7,"4"
"2022-11-06",4,1,2,17,"casual",30,"4.99","1.56","149.70","102.90",7,"4"
"2022-11-06",4,1,2,18,"casual",20,"4.99","1.56","99.80","68.60",7,"4"
"2022-11-06",4,1,2,19,"casual",15,"4.99","1.56","74.85","51.45",7,"4"
"2022-11-06",4,1,2,20,"casual",10,"4.99","1.56","49.90","34.30",7,"4"
"2022-11-06",4,1,2,21,"casual",14,"4.99","1.56","69.86","48.02",7,"4"
"2022-11-06",4,1,2,22,"casual",17,"4.99","1.56","84.83","58.31",7,"4"
"2022-11-06",4,1,2,23,"casual",19,"4.99","1.56","94.81","65.17",7,"4"
"2022-11-07",4,1,3,0,"casual",49,"4.99","1.56","244.51","168.07",1,"4"
"2022-11-07",4,1,3,1,"casual",6,"4.99","1.56","29.94","20.58",1,"4"
"2022-11-07",4,1,3,2,"casual",6,"4.99","1.56","29.94","20.58",1,"4"
"2022-11-07",4,1,3,3,"casual",2,"4.99","1.56","9.98","6.86",1,"4"
"2022-11-07",4,1,3,4,"casual",0,"4.99","1.56","0.00","0.00",1,"4"
"2022-11-07",4,1,3,5,"casual",0,"4.99","1.56","0.00","0.00",1,"4"
"2022-11-07",4,1,3,6,"casual",3,"4.99","1.56","14.97","10.29",1,"4"
"2022-11-07",4,1,3,7,"casual",5,"4.99","1.56","24.95","17.15",1,"4"
"2022-11-07",4,1,3,8,"casual",18,"4.99","1.56","89.82","61.74",1,"4"
"2022-11-07",4,1,3,9,"casual",17,"4.99","1.56","84.83","58.31",1,"4"
"2022-11-07",4,1,3,10,"casual",27,"4.99","1.56","134.73","92.61",1,"4"
"2022-11-07",4,1,3,11,"casual",15,"4.99","1.56","74.85","51.45",1,"4"
"2022-11-07",4,1,3,12,"casual",24,"4.99","1.56","119.76","82.32",1,"4"
"2022-11-07",4,1,3,13,"casual",23,"4.99","1.56","114.77","78.89",1,"4"
"2022-11-07",4,1,3,14,"casual",19,"4.99","1.56","94.81","65.17",1,"4"
"2022-11-07",4,1,3,15,"casual",20,"4.99","1.56","99.80","68.60",1,"4"
"2022-11-07",4,1,3,16,"casual",23,"4.99","1.56","114.77","78.89",1,"4"
"2022-11-07",4,1,3,17,"casual",16,"4.99","1.56","79.84","54.88",1,"4"
"2022-11-07",4,1,3,18,"casual",17,"4.99","1.56","84.83","58.31",1,"4"
"2022-11-07",4,1,3,19,"casual",17,"4.99","1.56","84.83","58.31",1,"4"
"2022-11-07",4,1,3,20,"casual",7,"4.99","1.56","34.93","24.01",1,"4"
"2022-11-07",4,1,3,21,"casual",5,"4.99","1.56","24.95","17.15",1,"4"
"2022-11-07",4,1,3,22,"casual",4,"4.99","1.56","19.96","13.72",1,"4"
"2022-11-07",4,1,3,23,"casual",3,"4.99","1.56","14.97","10.29",1,"4"
"2022-11-08",4,1,4,0,"casual",1,"4.99","1.56","4.99","3.43",2,"4"
"2022-11-08",4,1,4,1,"casual",1,"4.99","1.56","4.99","3.43",2,"4"
"2022-11-08",4,1,4,2,"casual",1,"4.99","1.56","4.99","3.43",2,"4"
"2022-11-08",4,1,4,4,"casual",1,"4.99","1.56","4.99","3.43",2,"4"
"2022-11-08",4,1,4,5,"casual",0,"4.99","1.56","0.00","0.00",2,"4"
"2022-11-08",4,1,4,6,"casual",2,"4.99","1.56","9.98","6.86",2,"4"
"2022-11-08",4,1,4,7,"casual",12,"4.99","1.56","59.88","41.16",2,"4"
"2022-11-08",4,1,4,8,"casual",16,"4.99","1.56","79.84","54.88",2,"4"
"2022-11-08",4,1,4,9,"casual",22,"4.99","1.56","109.78","75.46",2,"4"
"2022-11-08",4,1,4,10,"casual",13,"4.99","1.56","64.87","44.59",2,"4"
"2022-11-08",4,1,4,11,"casual",16,"4.99","1.56","79.84","54.88",2,"4"
"2022-11-08",4,1,4,12,"casual",33,"4.99","1.56","164.67","113.19",2,"4"
"2022-11-08",4,1,4,13,"casual",33,"4.99","1.56","164.67","113.19",2,"4"
"2022-11-08",4,1,4,14,"casual",33,"4.99","1.56","164.67","113.19",2,"4"
"2022-11-08",4,1,4,15,"casual",32,"4.99","1.56","159.68","109.76",2,"4"
"2022-11-08",4,1,4,16,"casual",18,"4.99","1.56","89.82","61.74",2,"4"
"2022-11-08",4,1,4,17,"casual",36,"4.99","1.56","179.64","123.48",2,"4"
"2022-11-08",4,1,4,18,"casual",16,"4.99","1.56","79.84","54.88",2,"4"
"2022-11-08",4,1,4,19,"casual",14,"4.99","1.56","69.86","48.02",2,"4"
"2022-11-08",4,1,4,20,"casual",10,"4.99","1.56","49.90","34.30",2,"4"
"2022-11-08",4,1,4,21,"casual",11,"4.99","1.56","54.89","37.73",2,"4"
"2022-11-08",4,1,4,22,"casual",14,"4.99","1.56","69.86","48.02",2,"4"
"2022-11-08",4,1,4,23,"casual",5,"4.99","1.56","24.95","17.15",2,"4"
"2022-11-09",4,1,5,0,"casual",9,"4.99","1.56","44.91","30.87",3,"4"
"2022-11-09",4,1,5,1,"casual",3,"4.99","1.56","14.97","10.29",3,"4"
"2022-11-09",4,1,5,2,"casual",1,"4.99","1.56","4.99","3.43",3,"4"
"2022-11-09",4,1,5,3,"casual",3,"4.99","1.56","14.97","10.29",3,"4"
"2022-11-09",4,1,5,4,"casual",0,"4.99","1.56","0.00","0.00",3,"4"
"2022-11-09",4,1,5,5,"casual",2,"4.99","1.56","9.98","6.86",3,"4"
"2022-11-09",4,1,5,6,"casual",5,"4.99","1.56","24.95","17.15",3,"4"
"2022-11-09",4,1,5,7,"casual",9,"4.99","1.56","44.91","30.87",3,"4"
"2022-11-09",4,1,5,8,"casual",25,"4.99","1.56","124.75","85.75",3,"4"
"2022-11-09",4,1,5,9,"casual",23,"4.99","1.56","114.77","78.89",3,"4"
"2022-11-09",4,1,5,10,"casual",34,"4.99","1.56","169.66","116.62",3,"4"
"2022-11-09",4,1,5,11,"casual",66,"4.99","1.56","329.34","226.38",3,"4"
"2022-11-09",4,1,5,12,"casual",48,"4.99","1.56","239.52","164.64",3,"4"
"2022-11-09",4,1,5,13,"casual",62,"4.99","1.56","309.38","212.66",3,"4"
"2022-11-09",4,1,5,14,"casual",67,"4.99","1.56","334.33","229.81",3,"4"
"2022-11-09",4,1,5,15,"casual",78,"4.99","1.56","389.22","267.54",3,"4"
"2022-11-09",4,1,5,16,"casual",57,"4.99","1.56","284.43","195.51",3,"4"
"2022-11-09",4,1,5,17,"casual",61,"4.99","1.56","304.39","209.23",3,"4"
"2022-11-09",4,1,5,18,"casual",46,"4.99","1.56","229.54","157.78",3,"4"
"2022-11-09",4,1,5,19,"casual",30,"4.99","1.56","149.70","102.90",3,"4"
"2022-11-09",4,1,5,20,"casual",20,"4.99","1.56","99.80","68.60",3,"4"
"2022-11-09",4,1,5,21,"casual",23,"4.99","1.56","114.77","78.89",3,"4"
"2022-11-09",4,1,5,22,"casual",17,"4.99","1.56","84.83","58.31",3,"4"
"2022-11-09",4,1,5,23,"casual",20,"4.99","1.56","99.80","68.60",3,"4"
"2022-11-10",4,1,6,0,"casual",16,"4.99","1.56","79.84","54.88",4,"4"
"2022-11-10",4,1,6,1,"casual",8,"4.99","1.56","39.92","27.44",4,"4"
"2022-11-10",4,1,6,2,"casual",2,"4.99","1.56","9.98","6.86",4,"4"
"2022-11-10",4,1,6,3,"casual",9,"4.99","1.56","44.91","30.87",4,"4"
"2022-11-10",4,1,6,4,"casual",2,"4.99","1.56","9.98","6.86",4,"4"
"2022-11-10",4,1,6,5,"casual",1,"4.99","1.56","4.99","3.43",4,"4"
"2022-11-10",4,1,6,6,"casual",5,"4.99","1.56","24.95","17.15",4,"4"
"2022-11-10",4,1,6,7,"casual",14,"4.99","1.56","69.86","48.02",4,"4"
"2022-11-10",4,1,6,8,"casual",16,"4.99","1.56","79.84","54.88",4,"4"
"2022-11-10",4,1,6,9,"casual",43,"4.99","1.56","214.57","147.49",4,"4"
"2022-11-10",4,1,6,10,"casual",86,"4.99","1.56","429.14","294.98",4,"4"
"2022-11-10",4,1,6,11,"casual",143,"4.99","1.56","713.57","490.49",4,"4"
"2022-11-10",4,1,6,12,"casual",258,"4.99","1.56","1287.42","884.94",4,"4"
"2022-11-10",4,1,6,13,"casual",268,"4.99","1.56","1337.32","919.24",4,"4"
"2022-11-10",4,1,6,14,"casual",280,"4.99","1.56","1397.20","960.40",4,"4"
"2022-11-10",4,1,6,15,"casual",216,"4.99","1.56","1077.84","740.88",4,"4"
"2022-11-10",4,1,6,16,"casual",227,"4.99","1.56","1132.73","778.61",4,"4"
"2022-11-10",4,1,6,17,"casual",183,"4.99","1.56","913.17","627.69",4,"4"
"2022-11-10",4,1,6,18,"casual",103,"4.99","1.56","513.97","353.29",4,"4"
"2022-11-10",4,1,6,19,"casual",55,"4.99","1.56","274.45","188.65",4,"4"
"2022-11-10",4,1,6,20,"casual",39,"4.99","1.56","194.61","133.77",4,"4"
"2022-11-10",4,1,6,21,"casual",51,"4.99","1.56","254.49","174.93",4,"4"
"2022-11-10",4,1,6,22,"casual",39,"4.99","1.56","194.61","133.77",4,"4"
"2022-11-10",4,1,6,23,"casual",26,"4.99","1.56","129.74","89.18",4,"4"
"2022-11-11",4,1,0,0,"casual",14,"4.99","1.56","69.86","48.02",5,"4"
"2022-11-11",4,1,0,1,"casual",26,"4.99","1.56","129.74","89.18",5,"4"
"2022-11-11",4,1,0,2,"casual",12,"4.99","1.56","59.88","41.16",5,"4"
"2022-11-11",4,1,0,3,"casual",9,"4.99","1.56","44.91","30.87",5,"4"
"2022-11-11",4,1,0,4,"casual",5,"4.99","1.56","24.95","17.15",5,"4"
"2022-11-11",4,1,0,5,"casual",0,"4.99","1.56","0.00","0.00",5,"4"
"2022-11-11",4,1,0,6,"casual",3,"4.99","1.56","14.97","10.29",5,"4"
"2022-11-11",4,1,0,7,"casual",12,"4.99","1.56","59.88","41.16",5,"4"
"2022-11-11",4,1,0,8,"casual",32,"4.99","1.56","159.68","109.76",5,"4"
"2022-11-11",4,1,0,9,"casual",94,"4.99","1.56","469.06","322.42",5,"4"
"2022-11-11",4,1,0,10,"casual",133,"4.99","1.56","663.67","456.19",5,"4"
"2022-11-11",4,1,0,11,"casual",180,"4.99","1.56","898.20","617.40",5,"4"
"2022-11-11",4,1,0,12,"casual",195,"4.99","1.56","973.05","668.85",5,"4"
"2022-11-11",4,1,0,13,"casual",262,"4.99","1.56","1307.38","898.66",5,"4"
"2022-11-11",4,1,0,14,"casual",292,"4.99","1.56","1457.08","1001.56",5,"4"
"2022-11-11",4,1,0,15,"casual",304,"4.99","1.56","1516.96","1042.72",5,"4"
"2022-11-11",4,1,0,16,"casual",260,"4.99","1.56","1297.40","891.80",5,"4"
"2022-11-11",4,1,0,17,"casual",151,"4.99","1.56","753.49","517.93",5,"4"
"2022-11-11",4,1,0,18,"casual",102,"4.99","1.56","508.98","349.86",5,"4"
"2022-11-11",4,1,0,19,"casual",69,"4.99","1.56","344.31","236.67",5,"4"
"2022-11-11",4,1,0,20,"casual",54,"4.99","1.56","269.46","185.22",5,"4"
"2022-11-11",4,1,0,21,"casual",44,"4.99","1.56","219.56","150.92",5,"4"
"2022-11-11",4,1,0,22,"casual",21,"4.99","1.56","104.79","72.03",5,"4"
"2022-11-11",4,1,0,23,"casual",16,"4.99","1.56","79.84","54.88",5,"4"
"2022-11-12",4,1,1,0,"casual",6,"4.99","1.56","29.94","20.58",6,"4"
"2022-11-12",4,1,1,1,"casual",4,"4.99","1.56","19.96","13.72",6,"4"
"2022-11-12",4,1,1,2,"casual",6,"4.99","1.56","29.94","20.58",6,"4"
"2022-11-12",4,1,1,3,"casual",1,"4.99","1.56","4.99","3.43",6,"4"
"2022-11-12",4,1,1,4,"casual",1,"4.99","1.56","4.99","3.43",6,"4"
"2022-11-12",4,1,1,5,"casual",1,"4.99","1.56","4.99","3.43",6,"4"
"2022-11-12",4,1,1,6,"casual",7,"4.99","1.56","34.93","24.01",6,"4"
"2022-11-12",4,1,1,7,"casual",16,"4.99","1.56","79.84","54.88",6,"4"
"2022-11-12",4,1,1,8,"casual",50,"4.99","1.56","249.50","171.50",6,"4"
"2022-11-12",4,1,1,9,"casual",60,"4.99","1.56","299.40","205.80",6,"4"
"2022-11-12",4,1,1,10,"casual",82,"4.99","1.56","409.18","281.26",6,"4"
"2022-11-12",4,1,1,11,"casual",112,"4.99","1.56","558.88","384.16",6,"4"
"2022-11-12",4,1,1,12,"casual",105,"4.99","1.56","523.95","360.15",6,"4"
"2022-11-12",4,1,1,13,"casual",108,"4.99","1.56","538.92","370.44",6,"4"
"2022-11-12",4,1,1,14,"casual",134,"4.99","1.56","668.66","459.62",6,"4"
"2022-11-12",4,1,1,15,"casual",102,"4.99","1.56","508.98","349.86",6,"4"
"2022-11-12",4,1,1,16,"casual",87,"4.99","1.56","434.13","298.41",6,"4"
"2022-11-12",4,1,1,17,"casual",66,"4.99","1.56","329.34","226.38",6,"4"
"2022-11-12",4,1,1,18,"casual",65,"4.99","1.56","324.35","222.95",6,"4"
"2022-11-12",4,1,1,19,"casual",30,"4.99","1.56","149.70","102.90",6,"4"
"2022-11-12",4,1,1,20,"casual",31,"4.99","1.56","154.69","106.33",6,"4"
"2022-11-12",4,1,1,21,"casual",10,"4.99","1.56","49.90","34.30",6,"4"
"2022-11-12",4,1,1,22,"casual",12,"4.99","1.56","59.88","41.16",6,"4"
"2022-11-12",4,1,1,23,"casual",1,"4.99","1.56","4.99","3.43",6,"4"
"2022-11-13",4,1,2,0,"casual",5,"4.99","1.56","24.95","17.15",7,"4"
"2022-11-13",4,1,2,1,"casual",0,"4.99","1.56","0.00","0.00",7,"4"
"2022-11-13",4,1,2,2,"casual",7,"4.99","1.56","34.93","24.01",7,"4"
"2022-11-13",4,1,2,3,"casual",2,"4.99","1.56","9.98","6.86",7,"4"
"2022-11-13",4,1,2,4,"casual",0,"4.99","1.56","0.00","0.00",7,"4"
"2022-11-13",4,1,2,5,"casual",0,"4.99","1.56","0.00","0.00",7,"4"
"2022-11-13",4,1,2,6,"casual",2,"4.99","1.56","9.98","6.86",7,"4"
"2022-11-13",4,1,2,7,"casual",1,"4.99","1.56","4.99","3.43",7,"4"
"2022-11-13",4,1,2,8,"casual",4,"4.99","1.56","19.96","13.72",7,"4"
"2022-11-13",4,1,2,9,"casual",1,"4.99","1.56","4.99","3.43",7,"4"
"2022-11-13",4,1,2,10,"casual",10,"4.99","1.56","49.90","34.30",7,"4"
"2022-11-13",4,1,2,11,"casual",22,"4.99","1.56","109.78","75.46",7,"4"
"2022-11-13",4,1,2,12,"casual",16,"4.99","1.56","79.84","54.88",7,"4"
"2022-11-13",4,1,2,13,"casual",30,"4.99","1.56","149.70","102.90",7,"4"
"2022-11-13",4,1,2,14,"casual",34,"4.99","1.56","169.66","116.62",7,"4"
"2022-11-13",4,1,2,15,"casual",33,"4.99","1.56","164.67","113.19",7,"4"
"2022-11-13",4,1,2,16,"casual",28,"4.99","1.56","139.72","96.04",7,"4"
"2022-11-13",4,1,2,17,"casual",33,"4.99","1.56","164.67","113.19",7,"4"
"2022-11-13",4,1,2,18,"casual",45,"4.99","1.56","224.55","154.35",7,"4"
"2022-11-13",4,1,2,19,"casual",12,"4.99","1.56","59.88","41.16",7,"4"
"2022-11-13",4,1,2,20,"casual",12,"4.99","1.56","59.88","41.16",7,"4"
"2022-11-13",4,1,2,21,"casual",9,"4.99","1.56","44.91","30.87",7,"4"
"2022-11-13",4,1,2,22,"casual",15,"4.99","1.56","74.85","51.45",7,"4"
"2022-11-13",4,1,2,23,"casual",6,"4.99","1.56","29.94","20.58",7,"4"
"2022-11-14",4,1,3,0,"casual",4,"4.99","1.56","19.96","13.72",1,"4"
"2022-11-14",4,1,3,1,"casual",2,"4.99","1.56","9.98","6.86",1,"4"
"2022-11-14",4,1,3,2,"casual",0,"4.99","1.56","0.00","0.00",1,"4"
"2022-11-14",4,1,3,3,"casual",0,"4.99","1.56","0.00","0.00",1,"4"
"2022-11-14",4,1,3,4,"casual",0,"4.99","1.56","0.00","0.00",1,"4"
"2022-11-14",4,1,3,5,"casual",0,"4.99","1.56","0.00","0.00",1,"4"
"2022-11-14",4,1,3,6,"casual",4,"4.99","1.56","19.96","13.72",1,"4"
"2022-11-14",4,1,3,7,"casual",10,"4.99","1.56","49.90","34.30",1,"4"
"2022-11-14",4,1,3,8,"casual",27,"4.99","1.56","134.73","92.61",1,"4"
"2022-11-14",4,1,3,9,"casual",22,"4.99","1.56","109.78","75.46",1,"4"
"2022-11-14",4,1,3,10,"casual",18,"4.99","1.56","89.82","61.74",1,"4"
"2022-11-14",4,1,3,11,"casual",25,"4.99","1.56","124.75","85.75",1,"4"
"2022-11-14",4,1,3,12,"casual",40,"4.99","1.56","199.60","137.20",1,"4"
"2022-11-14",4,1,3,13,"casual",32,"4.99","1.56","159.68","109.76",1,"4"
"2022-11-14",4,1,3,14,"casual",20,"4.99","1.56","99.80","68.60",1,"4"
"2022-11-14",4,1,3,15,"casual",32,"4.99","1.56","159.68","109.76",1,"4"
"2022-11-14",4,1,3,16,"casual",31,"4.99","1.56","154.69","106.33",1,"4"
"2022-11-14",4,1,3,17,"casual",19,"4.99","1.56","94.81","65.17",1,"4"
"2022-11-14",4,1,3,18,"casual",24,"4.99","1.56","119.76","82.32",1,"4"
"2022-11-14",4,1,3,19,"casual",28,"4.99","1.56","139.72","96.04",1,"4"
"2022-11-14",4,1,3,20,"casual",15,"4.99","1.56","74.85","51.45",1,"4"
"2022-11-14",4,1,3,21,"casual",5,"4.99","1.56","24.95","17.15",1,"4"
"2022-11-14",4,1,3,22,"casual",6,"4.99","1.56","29.94","20.58",1,"4"
"2022-11-14",4,1,3,23,"casual",9,"4.99","1.56","44.91","30.87",1,"4"
"2022-11-15",4,1,4,0,"casual",1,"4.99","1.56","4.99","3.43",2,"4"
"2022-11-15",4,1,4,1,"casual",2,"4.99","1.56","9.98","6.86",2,"4"
"2022-11-15",4,1,4,2,"casual",0,"4.99","1.56","0.00","0.00",2,"4"
"2022-11-15",4,1,4,3,"casual",0,"4.99","1.56","0.00","0.00",2,"4"
"2022-11-15",4,1,4,4,"casual",0,"4.99","1.56","0.00","0.00",2,"4"
"2022-11-15",4,1,4,5,"casual",3,"4.99","1.56","14.97","10.29",2,"4"
"2022-11-15",4,1,4,6,"casual",1,"4.99","1.56","4.99","3.43",2,"4"
"2022-11-15",4,1,4,7,"casual",7,"4.99","1.56","34.93","24.01",2,"4"
"2022-11-15",4,1,4,8,"casual",21,"4.99","1.56","104.79","72.03",2,"4"
"2022-11-15",4,1,4,9,"casual",17,"4.99","1.56","84.83","58.31",2,"4"
"2022-11-15",4,1,4,10,"casual",11,"4.99","1.56","54.89","37.73",2,"4"
"2022-11-15",4,1,4,11,"casual",28,"4.99","1.56","139.72","96.04",2,"4"
"2022-11-15",4,1,4,12,"casual",29,"4.99","1.56","144.71","99.47",2,"4"
"2022-11-15",4,1,4,13,"casual",20,"4.99","1.56","99.80","68.60",2,"4"
"2022-11-15",4,1,4,14,"casual",27,"4.99","1.56","134.73","92.61",2,"4"
"2022-11-15",4,1,4,15,"casual",26,"4.99","1.56","129.74","89.18",2,"4"
"2022-11-15",4,1,4,16,"casual",24,"4.99","1.56","119.76","82.32",2,"4"
"2022-11-15",4,1,4,17,"casual",22,"4.99","1.56","109.78","75.46",2,"4"
"2022-11-15",4,1,4,18,"casual",10,"4.99","1.56","49.90","34.30",2,"4"
"2022-11-15",4,1,4,19,"casual",11,"4.99","1.56","54.89","37.73",2,"4"
"2022-11-15",4,1,4,20,"casual",23,"4.99","1.56","114.77","78.89",2,"4"
"2022-11-15",4,1,4,21,"casual",20,"4.99","1.56","99.80","68.60",2,"4"
"2022-11-15",4,1,4,22,"casual",10,"4.99","1.56","49.90","34.30",2,"4"
"2022-11-15",4,1,4,23,"casual",7,"4.99","1.56","34.93","24.01",2,"4"
"2022-11-16",4,1,5,0,"casual",7,"4.99","1.56","34.93","24.01",3,"4"
"2022-11-16",4,1,5,1,"casual",5,"4.99","1.56","24.95","17.15",3,"4"
"2022-11-16",4,1,5,2,"casual",0,"4.99","1.56","0.00","0.00",3,"4"
"2022-11-16",4,1,5,3,"casual",0,"4.99","1.56","0.00","0.00",3,"4"
"2022-11-16",4,1,5,4,"casual",0,"4.99","1.56","0.00","0.00",3,"4"
"2022-11-16",4,1,5,5,"casual",2,"4.99","1.56","9.98","6.86",3,"4"
"2022-11-16",4,1,5,6,"casual",4,"4.99","1.56","19.96","13.72",3,"4"
"2022-11-16",4,1,5,7,"casual",5,"4.99","1.56","24.95","17.15",3,"4"
"2022-11-16",4,1,5,8,"casual",17,"4.99","1.56","84.83","58.31",3,"4"
"2022-11-16",4,1,5,9,"casual",21,"4.99","1.56","104.79","72.03",3,"4"
"2022-11-16",4,1,5,10,"casual",33,"4.99","1.56","164.67","113.19",3,"4"
"2022-11-16",4,1,5,11,"casual",33,"4.99","1.56","164.67","113.19",3,"4"
"2022-11-16",4,1,5,12,"casual",28,"4.99","1.56","139.72","96.04",3,"4"
"2022-11-16",4,1,5,13,"casual",52,"4.99","1.56","259.48","178.36",3,"4"
"2022-11-16",4,1,5,14,"casual",47,"4.99","1.56","234.53","161.21",3,"4"
"2022-11-16",4,1,5,15,"casual",30,"4.99","1.56","149.70","102.90",3,"4"
"2022-11-16",4,1,5,16,"casual",33,"4.99","1.56","164.67","113.19",3,"4"
"2022-11-16",4,1,5,17,"casual",41,"4.99","1.56","204.59","140.63",3,"4"
"2022-11-16",4,1,5,18,"casual",22,"4.99","1.56","109.78","75.46",3,"4"
"2022-11-16",4,1,5,19,"casual",26,"4.99","1.56","129.74","89.18",3,"4"
"2022-11-16",4,1,5,20,"casual",20,"4.99","1.56","99.80","68.60",3,"4"
"2022-11-16",4,1,5,21,"casual",21,"4.99","1.56","104.79","72.03",3,"4"
"2022-11-16",4,1,5,22,"casual",23,"4.99","1.56","114.77","78.89",3,"4"
"2022-11-16",4,1,5,23,"casual",14,"4.99","1.56","69.86","48.02",3,"4"
"2022-11-17",4,1,6,0,"casual",11,"4.99","1.56","54.89","37.73",4,"4"
"2022-11-17",4,1,6,1,"casual",13,"4.99","1.56","64.87","44.59",4,"4"
"2022-11-17",4,1,6,2,"casual",8,"4.99","1.56","39.92","27.44",4,"4"
"2022-11-17",4,1,6,3,"casual",2,"4.99","1.56","9.98","6.86",4,"4"
"2022-11-17",4,1,6,4,"casual",1,"4.99","1.56","4.99","3.43",4,"4"
"2022-11-17",4,1,6,5,"casual",1,"4.99","1.56","4.99","3.43",4,"4"
"2022-11-17",4,1,6,6,"casual",0,"4.99","1.56","0.00","0.00",4,"4"
"2022-11-17",4,1,6,7,"casual",8,"4.99","1.56","39.92","27.44",4,"4"
"2022-11-17",4,1,6,8,"casual",30,"4.99","1.56","149.70","102.90",4,"4"
"2022-11-17",4,1,6,9,"casual",48,"4.99","1.56","239.52","164.64",4,"4"
"2022-11-17",4,1,6,10,"casual",62,"4.99","1.56","309.38","212.66",4,"4"
"2022-11-17",4,1,6,11,"casual",80,"4.99","1.56","399.20","274.40",4,"4"
"2022-11-17",4,1,6,12,"casual",117,"4.99","1.56","583.83","401.31",4,"4"
"2022-11-17",4,1,6,13,"casual",179,"4.99","1.56","893.21","613.97",4,"4"
"2022-11-17",4,1,6,14,"casual",175,"4.99","1.56","873.25","600.25",4,"4"
"2022-11-17",4,1,6,15,"casual",175,"4.99","1.56","873.25","600.25",4,"4"
"2022-11-17",4,1,6,16,"casual",144,"4.99","1.56","718.56","493.92",4,"4"
"2022-11-17",4,1,6,17,"casual",101,"4.99","1.56","503.99","346.43",4,"4"
"2022-11-17",4,1,6,18,"casual",34,"4.99","1.56","169.66","116.62",4,"4"
"2022-11-17",4,1,6,19,"casual",45,"4.99","1.56","224.55","154.35",4,"4"
"2022-11-17",4,1,6,20,"casual",30,"4.99","1.56","149.70","102.90",4,"4"
"2022-11-17",4,1,6,21,"casual",15,"4.99","1.56","74.85","51.45",4,"4"
"2022-11-17",4,1,6,22,"casual",15,"4.99","1.56","74.85","51.45",4,"4"
"2022-11-17",4,1,6,23,"casual",19,"4.99","1.56","94.81","65.17",4,"4"
"2022-11-18",4,1,0,0,"casual",11,"4.99","1.56","54.89","37.73",5,"4"
"2022-11-18",4,1,0,1,"casual",14,"4.99","1.56","69.86","48.02",5,"4"
"2022-11-18",4,1,0,2,"casual",8,"4.99","1.56","39.92","27.44",5,"4"
"2022-11-18",4,1,0,3,"casual",9,"4.99","1.56","44.91","30.87",5,"4"
"2022-11-18",4,1,0,4,"casual",4,"4.99","1.56","19.96","13.72",5,"4"
"2022-11-18",4,1,0,5,"casual",5,"4.99","1.56","24.95","17.15",5,"4"
"2022-11-18",4,1,0,6,"casual",2,"4.99","1.56","9.98","6.86",5,"4"
"2022-11-18",4,1,0,7,"casual",3,"4.99","1.56","14.97","10.29",5,"4"
"2022-11-18",4,1,0,8,"casual",19,"4.99","1.56","94.81","65.17",5,"4"
"2022-11-18",4,1,0,9,"casual",49,"4.99","1.56","244.51","168.07",5,"4"
